H  700   743                    7.170583e+09 7.1204e+09  0.70%   184 1499s
   742   784 7.1220e+09  180 28824 7.1706e+09 7.1204e+09  0.70%   182 1542s
H  767   784                    7.170522e+09 7.1204e+09  0.70%   181 1542s
   783   810 7.1220e+09  189 28620 7.1705e+09 7.1204e+09  0.70%   181 1583s
   809   831 7.1220e+09  195 28491 7.1705e+09 7.1204e+09  0.70%   179 1625s
   830   849 7.1220e+09  201 28462 7.1705e+09 7.1204e+09  0.70%   180 1670s
   848   869 7.1220e+09  207 28375 7.1705e+09 7.1204e+09  0.70%   180 1717s
   868   889 7.1220e+09  211 28259 7.1705e+09 7.1204e+09  0.70%   181 1794s
H  887   889                    7.161300e+09 7.1204e+09  0.57%   181 1794s
   888   913 7.1220e+09  213 28293 7.1613e+09 7.1204e+09  0.57%   181 1857s
   912   939 7.1220e+09  222 28133 7.1613e+09 7.1204e+09  0.57%   183 1913s
   938   974 7.1220e+09  231 27960 7.1613e+09 7.1204e+09  0.57%   183 1965s
   973  1003 7.1220e+09  240 27849 7.1613e+09 7.1204e+09  0.57%   183 2034s
  1002  1041 7.1220e+09  244 27855 7.1613e+09 7.1204e+09  0.57%   185 2084s
  1040  1078 7.1220e+09  252 27820 7.1613e+09 7.1204e+09  0.57%   186 2132s
  1077  1108 7.1220e+09  260 27678 7.1613e+09 7.1204e+09  0.57%   185 2180s
  1107  1144 7.1220e+09  267 27576 7.1613e+09 7.1204e+09  0.57%   186 2229s
  1143  1179 7.1221e+09  276 27546 7.1613e+09 7.1204e+09  0.57%   186 2285s
H 1178  1207                    7.161279e+09 7.1204e+09  0.57%   186 2355s
  1206  1236 7.1221e+09  294 27319 7.1613e+09 7.1204e+09  0.57%   187 2434s
  1221  1236 7.1216e+09  324 27428 7.1613e+09 7.1204e+09  0.57%   188 2435s
  1235  1268 7.1221e+09  302 27307 7.1613e+09 7.1204e+09  0.57%   187 2497s
  1267  1294 7.1221e+09  308 27277 7.1613e+09 7.1204e+09  0.57%   189 2555s
H 1287  1294                    7.161258e+09 7.1204e+09  0.57%   189 2555s
  1293  1329 7.1221e+09  315 27194 7.1613e+09 7.1204e+09  0.57%   190 2619s
  1307  1329 7.1217e+09  347 27230 7.1613e+09 7.1204e+09  0.57%   190 2620s
  1328  1357 7.1221e+09  322 27233 7.1613e+09 7.1204e+09  0.57%   191 2683s
  1356  1376 7.1221e+09  327 27188 7.1613e+09 7.1204e+09  0.57%   192 2744s
  1375  1378 7.1221e+09  331 27208 7.1613e+09 7.1204e+09  0.57%   193 3387s
  1377  1401 7.1221e+09  332 27110 7.1613e+09 7.1204e+09  0.57%   193 3450s
  1400  1420 7.1221e+09  337 27115 7.1613e+09 7.1204e+09  0.57%   195 3529s
  1419  1436 7.1221e+09  341 27165 7.1613e+09 7.1204e+09  0.57%   199 3605s
  1435  1448 7.1221e+09  342 27002 7.1613e+09 7.1204e+09  0.57%   202 3685s
  1447  1469 7.1221e+09  344 27154 7.1613e+09 7.1204e+09  0.57%   204 3778s
  1468  1490 7.1221e+09  351 27112 7.1613e+09 7.1204e+09  0.57%   206 3906s
  1489  1504 7.1221e+09  359 27091 7.1613e+09 7.1204e+09  0.57%   209 3998s
  1503  1516 7.1221e+09  365 27034 7.1613e+09 7.1204e+09  0.57%   211 4089s
  1515  1529 7.1221e+09  371 26988 7.1613e+09 7.1204e+09  0.57%   213 4188s
  1528  1540 7.1221e+09  377 26956 7.1613e+09 7.1204e+09  0.57%   215 4304s
  1539  1550 7.1221e+09  381 26892 7.1613e+09 7.1204e+09  0.57%   218 4395s
  1549  1555 7.1222e+09  385 26811 7.1613e+09 7.1204e+09  0.57%   221 4490s
  1554  1559 7.1221e+09  387 26885 7.1613e+09 7.1204e+09  0.57%   223 4588s
  1558  1564 7.1221e+09  388 26881 7.1613e+09 7.1204e+09  0.57%   227 4688s
  1563  1570 7.1221e+09  390 26879 7.1613e+09 7.1204e+09  0.57%   231 4791s
  1569  1580 7.1221e+09  393 26857 7.1613e+09 7.1204e+09  0.57%   234 4872s
  1579  1586 7.1222e+09  395 26780 7.1613e+09 7.1204e+09  0.57%   238 4978s
  1585  1590 7.1222e+09  396 26746 7.1613e+09 7.1204e+09  0.57%   243 5097s
  1589  1601 7.1222e+09  397 26746 7.1613e+09 7.1204e+09  0.57%   247 5317s
  1600  1610 7.1222e+09  400 26767 7.1613e+09 7.1204e+09  0.57%   254 5426s
  1609  1619 7.1222e+09  403 26762 7.1613e+09 7.1204e+09  0.57%   259 5584s
  1618  1626 7.1222e+09  405 26752 7.1613e+09 7.1204e+09  0.57%   266 5724s
H 1620  1626                    7.161258e+09 7.1204e+09  0.57%   268 5724s
  1625  1637 7.1222e+09  408 26734 7.1613e+09 7.1204e+09  0.57%   272 5877s
  1636  1649 7.1222e+09  413 26699 7.1613e+09 7.1204e+09  0.57%   280 6008s
  1648  1673 7.1222e+09  413 26706 7.1613e+09 7.1204e+09  0.57%   284 6124s
  1672  1683 7.1222e+09  414 26704 7.1613e+09 7.1204e+09  0.57%   284 6237s
  1682  1707 7.1222e+09  417 26739 7.1613e+09 7.1204e+09  0.57%   288 6380s
  1706  1716 7.1222e+09  426 26686 7.1613e+09 7.1204e+09  0.57%   297 6514s
  1715  1726 7.1222e+09  429 26683 7.1613e+09 7.1204e+09  0.57%   301 6722s
  1725  1735 7.1222e+09  432 26681 7.1613e+09 7.1204e+09  0.57%   307 6956s
  1734  1739 7.1222e+09  436 26687 7.1613e+09 7.1204e+09  0.57%   315 7153s
  1738  1751 7.1222e+09  437 26692 7.1613e+09 7.1204e+09  0.57%   320 7354s
  1750  1775 7.1222e+09  439 26690 7.1613e+09 7.1204e+09  0.57%   325 7509s
H 1769  1775                    7.161258e+09 7.1204e+09  0.57%   324 7509s
  1774  1799 7.1222e+09  440 26659 7.1613e+09 7.1204e+09  0.57%   323 7674s
  1798  1821 7.1222e+09  441 26634 7.1613e+09 7.1204e+09  0.57%   323 7838s
  1822  1845 7.1223e+09  442 26640 7.1613e+09 7.1204e+09  0.57%   324 8019s
H 1823  1845                    7.161258e+09 7.1204e+09  0.57%   324 8019s
  1846  1868 7.1223e+09  443 26636 7.1613e+09 7.1204e+09  0.57%   323 8174s
  1869  1891 7.1223e+09  445 26635 7.1613e+09 7.1204e+09  0.57%   323 8315s
  1893  1911 7.1223e+09  446 26621 7.1613e+09 7.1204e+09  0.57%   322 8434s
H 1910  1911                    7.161238e+09 7.1204e+09  0.57%   322 8434s
  1917  1934 7.1223e+09  447 26638 7.1612e+09 7.1204e+09  0.57%   322 8592s
  1941  1958 7.1223e+09  448 26642 7.1612e+09 7.1204e+09  0.57%   321 8772s
  1965  1970 7.1223e+09  449 26581 7.1612e+09 7.1204e+09  0.57%   324 9355s
H 1976  1970                    7.157759e+09 7.1204e+09  0.52%   323 9356s
  1977  1996 7.1223e+09  449 26614 7.1578e+09 7.1204e+09  0.52%   324 9483s
  2003  2024 7.1223e+09  452 26583 7.1578e+09 7.1204e+09  0.52%   322 9577s
  2033  2053 7.1223e+09  457 26581 7.1578e+09 7.1204e+09  0.52%   322 9697s
  2062  2079 7.1223e+09  461 26568 7.1578e+09 7.1204e+09  0.52%   322 9802s
  2088  2107 7.1223e+09  463 26567 7.1578e+09 7.1204e+09  0.52%   321 9906s
  2116  2134 7.1223e+09  467 26565 7.1578e+09 7.1204e+09  0.52%   320 10052s
  2144  2162 7.1223e+09  470 26563 7.1578e+09 7.1204e+09  0.52%   320 10221s
  2172  2188 7.1223e+09  473 26541 7.1578e+09 7.1204e+09  0.52%   320 10350s
  2199  2212 7.1224e+09  475 26599 7.1578e+09 7.1204e+09  0.52%   320 10499s
  2223  2235 7.1224e+09  476 26477 7.1578e+09 7.1204e+09  0.52%   322 10614s
  2246  2264 7.1226e+09  477 26462 7.1578e+09 7.1204e+09  0.52%   321 10728s
H 2254  2264                    7.157758e+09 7.1204e+09  0.52%   320 10728s
  2275  2288 7.1226e+09  483 26473 7.1578e+09 7.1204e+09  0.52%   318 10998s
  2301  2316 7.1227e+09  485 26467 7.1578e+09 7.1204e+09  0.52%   327 11093s
  2329  2342 7.1227e+09  489 26460 7.1578e+09 7.1204e+09  0.52%   326 11218s
  2357  2386 7.1228e+09  493 26456 7.1578e+09 7.1204e+09  0.52%   325 11277s
  2401  2430 7.1228e+09  504 26397 7.1578e+09 7.1204e+09  0.52%   320 11341s
  2445  2474 7.1228e+09  516 26399 7.1578e+09 7.1204e+09  0.52%   315 11408s
  2489  2516 7.1228e+09  528 26398 7.1578e+09 7.1204e+09  0.52%   311 11458s
  2533  2560 7.1228e+09  541 26361 7.1578e+09 7.1204e+09  0.52%   306 11511s
  2577  2601 7.1228e+09  554 26335 7.1578e+09 7.1204e+09  0.52%   302 11565s
  2621  2645 7.1228e+09  570 26306 7.1578e+09 7.1204e+09  0.52%   297 11614s
  2665  2689 7.1228e+09  583 26258 7.1578e+09 7.1204e+09  0.52%   293 11674s
  2709  2708 7.1228e+09  595 26206 7.1578e+09 7.1204e+09  0.52%   289 11804s
  2728  2752 7.1228e+09  605 26134 7.1578e+09 7.1204e+09  0.52%   290 11878s
  2772  2796 7.1228e+09  617 26124 7.1578e+09 7.1204e+09  0.52%   286 11925s
  2816  2840 7.1228e+09  630 26125 7.1578e+09 7.1204e+09  0.52%   282 11964s
  2860  2884 7.1228e+09  644 26144 7.1578e+09 7.1204e+09  0.52%   278 12010s
  2904  2928 7.1228e+09  659 26149 7.1578e+09 7.1204e+09  0.52%   275 12048s
  2948  2972 7.1228e+09  675 26153 7.1578e+09 7.1204e+09  0.52%   271 12094s
  2992  2984 7.1228e+09  687 26157 7.1578e+09 7.1204e+09  0.52%   267 12299s
  3004  3026 7.1228e+09  690 26126 7.1578e+09 7.1204e+09  0.52%   266 12381s
  3046  3070 7.1228e+09  704 26090 7.1578e+09 7.1204e+09  0.52%   264 12421s
  3090  3114 7.1228e+09  717 26083 7.1578e+09 7.1204e+09  0.52%   261 12466s
H 3133  3114                    7.157738e+09 7.1204e+09  0.52%   257 12468s
  3134  3158 7.1228e+09  738 26087 7.1577e+09 7.1204e+09  0.52%   257 12512s
  3178  3197 7.1228e+09  751 26088 7.1577e+09 7.1204e+09  0.52%   254 12542s
  3222  3240 7.1228e+09  770 26105 7.1577e+09 7.1204e+09  0.52%   251 12600s
  3266  3282 7.1229e+09  786 26069 7.1577e+09 7.1204e+09  0.52%   248 12702s
  3308  3326 7.1229e+09  798 26032 7.1577e+09 7.1204e+09  0.52%   246 12745s
  3352  3370 7.1229e+09  818 26010 7.1577e+09 7.1204e+09  0.52%   243 12795s
  3396  3414 7.1229e+09  835 26019 7.1577e+09 7.1204e+09  0.52%   241 12835s
  3440  3458 7.1229e+09  855 25992 7.1577e+09 7.1204e+09  0.52%   238 12868s
  3484  3502 7.1229e+09  877 25995 7.1577e+09 7.1204e+09  0.52%   236 12905s
  3528  3546 7.1229e+09  893 25960 7.1577e+09 7.1204e+09  0.52%   233 12948s
  3572  3590 7.1229e+09  908 25959 7.1577e+09 7.1204e+09  0.52%   231 12988s
  3617  3591 7.1223e+09  572 33005 7.1577e+09 7.1204e+09  0.52%   228 15874s
  3619  3592 7.1223e+09  606 20792 7.1577e+09 7.1204e+09  0.52%   228 15970s
H 3619  3412                    7.156720e+09 7.1204e+09  0.51%   228 16038s
  3621  3414 7.1215e+09   74 20304 7.1567e+09 7.1204e+09  0.51%   228 16044s
  3622  3414 7.1217e+09  409 19850 7.1567e+09 7.1204e+09  0.51%   228 16049s
  3623  3415 7.1210e+09   27 19141 7.1567e+09 7.1204e+09  0.51%   228 16056s
  3624  3416 7.1221e+09  358 17893 7.1567e+09 7.1204e+09  0.51%   228 16064s
  3625  3416 7.1229e+09  874 17552 7.1567e+09 7.1204e+09  0.51%   228 16070s
  3626  3417 7.1216e+09  271 16955 7.1567e+09 7.1204e+09  0.51%   228 16075s
  3627  3418 7.1220e+09  184 15674 7.1567e+09 7.1204e+09  0.51%   228 16080s
  3628  3418 7.1224e+09 1037 16719 7.1567e+09 7.1204e+09  0.51%   228 16087s
  3629  3419 7.1224e+09  956 17835 7.1567e+09 7.1204e+09  0.51%   228 16095s
  3630  3420 7.1228e+09  675 18655 7.1567e+09 7.1204e+09  0.51%   228 16103s
  3631  3420 7.1224e+09  879 19425 7.1567e+09 7.1204e+09  0.51%   228 16113s
  3632  3421 7.1223e+09  443 19573 7.1567e+09 7.1204e+09  0.51%   228 16122s
  3633  3422 7.1228e+09  527 20081 7.1567e+09 7.1204e+09  0.51%   227 16129s
  3634  3422 7.1218e+09  417 20884 7.1567e+09 7.1204e+09  0.51%   227 16141s
  3635  3423 7.1228e+09  675 23395 7.1567e+09 7.1204e+09  0.51%   227 16148s
  3636  3424 7.1216e+09  269 26442 7.1567e+09 7.1204e+09  0.51%   227 16155s
  3637  3424 7.1216e+09  274 30034 7.1567e+09 7.1204e+09  0.51%   227 16164s
  3638  3425 7.1229e+09  835 32254 7.1567e+09 7.1204e+09  0.51%   227 16172s
  3639  3426 7.1224e+09 1082 32424 7.1567e+09 7.1204e+09  0.51%   227 16225s
  3640  3426 7.1229e+09  830 32764 7.1567e+09 7.1204e+09  0.51%   227 16310s
  3641  3427 7.1211e+09   42 32795 7.1567e+09 7.1204e+09  0.51%   227 16320s
  3642  3428 7.1224e+09 1137 33509 7.1567e+09 7.1204e+09  0.51%   227 16330s
  3643  3428 7.1223e+09  615 34675 7.1567e+09 7.1204e+09  0.51%   227 16339s
  3644  3429 7.1220e+09   53 34282 7.1567e+09 7.1204e+09  0.51%   227 16346s
  3645  3430 7.1220e+09  111 33048 7.1567e+09 7.1204e+09  0.51%   227 16356s
  3646  3430 7.1224e+09 1155 31782 7.1567e+09 7.1211e+09  0.50%   227 16364s
  3647  3431 7.1220e+09  101 30805 7.1567e+09 7.1217e+09  0.49%   227 16374s
  3648  3432 7.1221e+09  298 30412 7.1567e+09 7.1220e+09  0.49%   227 16385s
  3649  3432 7.1220e+09   33 31087 7.1567e+09 7.1220e+09  0.49%   226 16394s
  3650  3433 7.1220e+09  137 31934 7.1567e+09 7.1220e+09  0.48%   226 16410s
  3651  3434 7.1221e+09  368 31792 7.1567e+09 7.1221e+09  0.48%   226 16427s
  3652  3434 7.1227e+09  174 31936 7.1567e+09 7.1227e+09  0.48%   226 16438s
  3653  3435 7.1231e+09   31 31905 7.1567e+09 7.1231e+09  0.47%   226 16448s
  3654  3436 7.1233e+09    5 32019 7.1567e+09 7.1233e+09  0.47%   226 16463s
  3655  3436 7.1233e+09   44 32269 7.1567e+09 7.1233e+09  0.47%   226 16476s
  3656  3437 7.1233e+09  546 32360 7.1567e+09 7.1233e+09  0.47%   226 16532s
H 3656  3264                    7.155399e+09 7.1233e+09  0.45%   226 16649s
  3657  3265 7.1233e+09 1037 32551 7.1554e+09 7.1233e+09  0.45%   226 16650s
  3658  3265 7.1234e+09   40 33011 7.1554e+09 7.1234e+09  0.45%   226 16667s
  3659  3266 7.1234e+09 1066 33955 7.1554e+09 7.1234e+09  0.45%   226 16688s
  3660  3267 7.1234e+09  432 34527 7.1554e+09 7.1234e+09  0.45%   226 16706s
  3661  3267 7.1234e+09   87 34743 7.1554e+09 7.1234e+09  0.45%   226 16733s
  3662  3268 7.1235e+09  202 34357 7.1554e+09 7.1235e+09  0.45%   226 16754s
  3663  3269 7.1239e+09  115 32906 7.1554e+09 7.1239e+09  0.44%   226 16781s
  3664  3269 7.1246e+09   12 32098 7.1554e+09 7.1246e+09  0.43%   226 16799s
  3665  3270 7.1252e+09  337 31410 7.1554e+09 7.1252e+09  0.42%   225 16822s
  3666  3271 7.1257e+09 1242 30725 7.1554e+09 7.1257e+09  0.42%   225 16842s
  3667  3271 7.1261e+09   90 30346 7.1554e+09 7.1261e+09  0.41%   225 16857s
  3668  3272 7.1264e+09 1070 30503 7.1554e+09 7.1264e+09  0.40%   225 16871s
  3669  3273 7.1265e+09  440 31170 7.1554e+09 7.1265e+09  0.40%   225 16889s
  3670  3273 7.1265e+09  643 32156 7.1554e+09 7.1265e+09  0.40%   225 16915s
  3671  3274 7.1265e+09  490 32727 7.1554e+09 7.1265e+09  0.40%   225 16935s
  3672  3275 7.1265e+09  453 32645 7.1554e+09 7.1265e+09  0.40%   225 16948s
  3673  3275 7.1268e+09  842 32119 7.1554e+09 7.1268e+09  0.40%   225 16972s
  3674  3276 7.1270e+09  327 31774 7.1554e+09 7.1270e+09  0.40%   225 17029s
  3675  3277 7.1273e+09  571 31573 7.1554e+09 7.1273e+09  0.39%   225 17062s
  3676  3277 7.1275e+09  774 31689 7.1554e+09 7.1275e+09  0.39%   225 17087s
  3677  3278 7.1277e+09  149 31608 7.1554e+09 7.1277e+09  0.39%   225 17106s
  3678  3279 7.1278e+09  852 31743 7.1554e+09 7.1278e+09  0.39%   225 17121s
  3679  3279 7.1279e+09  694 31945 7.1554e+09 7.1279e+09  0.38%   225 17145s
  3680  3280 7.1279e+09  946 32265 7.1554e+09 7.1279e+09  0.38%   225 17159s
  3681  3281 7.1279e+09  865 32352 7.1554e+09 7.1279e+09  0.38%   225 17213s
  3682  3281 7.1279e+09  765 32477 7.1554e+09 7.1279e+09  0.38%   224 17572s
  3683  3282 7.1280e+09   50 32548 7.1554e+09 7.1280e+09  0.38%   224 17590s
  3684  3283 7.1280e+09  108 32608 7.1554e+09 7.1280e+09  0.38%   224 17605s
  3685  3283 7.1280e+09  986 33172 7.1554e+09 7.1280e+09  0.38%   224 17618s
  3686  3284 7.1281e+09  474 33541 7.1554e+09 7.1281e+09  0.38%   224 17638s
  3687  3285 7.1281e+09  383 33772 7.1554e+09 7.1281e+09  0.38%   224 17659s
  3688  3285 7.1282e+09  249 33229 7.1554e+09 7.1282e+09  0.38%   224 17687s
  3689  3286 7.1283e+09  795 32982 7.1554e+09 7.1283e+09  0.38%   224 17713s
  3690  3287 7.1285e+09  528 32683 7.1554e+09 7.1285e+09  0.38%   224 17731s
  3691  3287 7.1288e+09  432 34022 7.1554e+09 7.1288e+09  0.37%   224 17748s
  3692  3288 7.1288e+09  591 34166 7.1554e+09 7.1288e+09  0.37%   224 17757s
  3693  3289 7.1291e+09   24 34673 7.1554e+09 7.1291e+09  0.37%   224 17776s
  3694  3289 7.1292e+09  160 34942 7.1554e+09 7.1292e+09  0.37%   224 17792s
  3695  3290 7.1294e+09  179 35126 7.1554e+09 7.1294e+09  0.36%   224 17806s
  3696  3291 7.1296e+09  290 35091 7.1554e+09 7.1296e+09  0.36%   224 17822s
  3697  3291 7.1297e+09  177 35086 7.1554e+09 7.1297e+09  0.36%   224 17838s
  3698  3292 7.1297e+09  564 35372 7.1554e+09 7.1297e+09  0.36%   223 17859s
  3699  3293 7.1297e+09  793 35931 7.1554e+09 7.1297e+09  0.36%   223 17877s
  3700  3293 7.1297e+09  446 36314 7.1554e+09 7.1297e+09  0.36%   223 17898s
  3701  3294 7.1298e+09  254 36686 7.1554e+09 7.1298e+09  0.36%   223 17917s
  3702  3295 7.1298e+09   12 36795 7.1554e+09 7.1298e+09  0.36%   223 17935s
  3703  3295 7.1299e+09 1173 36802 7.1554e+09 7.1299e+09  0.36%   223 17960s
  3704  3296 7.1300e+09 1139 36686 7.1554e+09 7.1300e+09  0.36%   223 18002s
  3705  3297 7.1301e+09  303 36700 7.1554e+09 7.1301e+09  0.35%   223 18049s
  3706  3297 7.1301e+09  750 36776 7.1554e+09 7.1301e+09  0.35%   223 18107s
  3707  3298 7.1302e+09  781 36904 7.1554e+09 7.1302e+09  0.35%   223 18129s
  3708  3299 7.1302e+09  482 37024 7.1554e+09 7.1302e+09  0.35%   223 18147s
  3709  3299 7.1304e+09  655 37035 7.1554e+09 7.1304e+09  0.35%   223 18168s
  3710  3300 7.1305e+09  252 37213 7.1554e+09 7.1305e+09  0.35%   223 18187s
  3711  3301 7.1305e+09  105 37347 7.1554e+09 7.1305e+09  0.35%   223 18213s
  3712  3301 7.1306e+09  367 37401 7.1554e+09 7.1306e+09  0.35%   223 18238s
  3713  3302 7.1307e+09   46 37510 7.1554e+09 7.1307e+09  0.35%   223 18261s
  3714  3303 7.1307e+09  366 37756 7.1554e+09 7.1307e+09  0.35%   223 18285s
  3715  3303 7.1307e+09  838 37950 7.1554e+09 7.1307e+09  0.34%   222 18302s
  3716  3304 7.1308e+09  443 38228 7.1554e+09 7.1308e+09  0.34%   222 18320s
  3717  3305 7.1308e+09  572 38424 7.1554e+09 7.1308e+09  0.34%   222 18340s
  3718  3305 7.1308e+09 1224 38505 7.1554e+09 7.1308e+09  0.34%   222 18414s
  3719  3306 7.1308e+09  606 39016 7.1554e+09 7.1308e+09  0.34%   222 18559s
  3720  3307 7.1308e+09  310 38868 7.1554e+09 7.1308e+09  0.34%   222 18600s
  3721  3307 7.1308e+09   74 38864 7.1554e+09 7.1308e+09  0.34%   222 18630s
  3722  3308 7.1308e+09  409 38904 7.1554e+09 7.1308e+09  0.34%   222 18662s
  3723  3309 7.1309e+09   27 38982 7.1554e+09 7.1309e+09  0.34%   222 18690s
  3724  3309 7.1309e+09  358 39018 7.1554e+09 7.1309e+09  0.34%   222 18728s
  3725  3310 7.1309e+09  874 38943 7.1554e+09 7.1309e+09  0.34%   222 18765s
  3726  3311 7.1310e+09  271 38934 7.1554e+09 7.1310e+09  0.34%   222 18816s
  3727  3311 7.1311e+09  184 39354 7.1554e+09 7.1311e+09  0.34%   222 18857s
  3728  3312 7.1312e+09 1037 39320 7.1554e+09 7.1312e+09  0.34%   222 18893s
  3729  3313 7.1313e+09  956 39132 7.1554e+09 7.1313e+09  0.34%   222 18926s
  3730  3313 7.1314e+09  675 38808 7.1554e+09 7.1314e+09  0.34%   222 18952s
  3731  3314 7.1315e+09  879 38799 7.1554e+09 7.1315e+09  0.33%   221 18982s
  3732  3315 7.1316e+09  443 38528 7.1554e+09 7.1316e+09  0.33%   221 19018s
  3733  3315 7.1317e+09  527 38225 7.1554e+09 7.1317e+09  0.33%   221 19046s
  3734  3316 7.1317e+09  417 37644 7.1554e+09 7.1317e+09  0.33%   221 19071s
  3735  3317 7.1318e+09  675 37510 7.1554e+09 7.1318e+09  0.33%   221 19091s
  3736  3317 7.1318e+09  269 37204 7.1554e+09 7.1318e+09  0.33%   221 19115s
  3737  3318 7.1318e+09  274 37028 7.1554e+09 7.1318e+09  0.33%   221 19135s
  3738  3319 7.1318e+09  835 37011 7.1554e+09 7.1318e+09  0.33%   221 19155s
  3739  3319 7.1318e+09 1082 37417 7.1554e+09 7.1318e+09  0.33%   221 19187s
  3740  3320 7.1319e+09  830 37761 7.1554e+09 7.1319e+09  0.33%   221 19225s
