H  584   607                    7.151570e+09 7.1206e+09  0.43%   198 1939s
   606   651 7.1220e+09  149 29525 7.1516e+09 7.1206e+09  0.43%   195 1996s
H  632   651                    7.151569e+09 7.1206e+09  0.43%   191 1996s
   650   694 7.1220e+09  160 29443 7.1516e+09 7.1206e+09  0.43%   190 2053s
   693   724 7.1220e+09  171 29390 7.1516e+09 7.1206e+09  0.43%   185 2782s
   723   768 7.1220e+09  178 29156 7.1516e+09 7.1206e+09  0.43%   184 2823s
   767   806 7.1220e+09  189 29116 7.1516e+09 7.1206e+09  0.43%   179 2893s
   805   837 7.1220e+09  199 28961 7.1516e+09 7.1206e+09  0.43%   177 2964s
   836   869 7.1220e+09  210 28808 7.1516e+09 7.1206e+09  0.43%   176 3030s
   868   898 7.1220e+09  221 28668 7.1516e+09 7.1206e+09  0.43%   176 3103s
   897   930 7.1220e+09  231 28591 7.1516e+09 7.1206e+09  0.43%   177 3175s
   929   972 7.1221e+09  241 28427 7.1516e+09 7.1206e+09  0.43%   176 3250s
   971  1016 7.1221e+09  252 28410 7.1516e+09 7.1206e+09  0.43%   175 3315s
  1015  1060 7.1221e+09  263 28250 7.1516e+09 7.1206e+09  0.43%   176 3377s
  1059  1098 7.1221e+09  274 28203 7.1516e+09 7.1206e+09  0.43%   175 3444s
  1097  1128 7.1221e+09  282 28057 7.1516e+09 7.1206e+09  0.43%   177 3520s
  1127  1159 7.1221e+09  289 27981 7.1516e+09 7.1206e+09  0.43%   179 3599s
  1158  1188 7.1221e+09  296 27979 7.1516e+09 7.1206e+09  0.43%   178 3682s
  1187  1212 7.1221e+09  302 27913 7.1516e+09 7.1206e+09  0.43%   180 3779s
  1211  1242 7.1221e+09  306 27779 7.1516e+09 7.1206e+09  0.43%   181 3864s
  1241  1265 7.1221e+09  310 27762 7.1516e+09 7.1206e+09  0.43%   182 3950s
H 1264  1286                    7.151502e+09 7.1206e+09  0.43%   184 4036s
  1285  1311 7.1221e+09  321 27695 7.1515e+09 7.1206e+09  0.43%   185 4130s
  1310  1330 7.1221e+09  324 27668 7.1515e+09 7.1206e+09  0.43%   187 5272s
  1329  1352 7.1221e+09  328 27697 7.1515e+09 7.1206e+09  0.43%   187 5378s
  1351  1374 7.1221e+09  333 27653 7.1515e+09 7.1206e+09  0.43%   188 5488s
  1373  1402 7.1221e+09  340 27564 7.1515e+09 7.1206e+09  0.43%   189 5587s
  1401  1422 7.1221e+09  350 27480 7.1515e+09 7.1206e+09  0.43%   190 5692s
  1421  1448 7.1221e+09  357 27431 7.1515e+09 7.1206e+09  0.43%   193 5788s
  1447  1471 7.1221e+09  367 27347 7.1515e+09 7.1206e+09  0.43%   195 5885s
  1470  1491 7.1221e+09  378 27320 7.1515e+09 7.1206e+09  0.43%   199 5983s
  1490  1497 7.1222e+09  385 27105 7.1515e+09 7.1206e+09  0.43%   203 6101s
  1496  1509 7.1222e+09  386 27060 7.1515e+09 7.1206e+09  0.43%   209 6200s
  1508  1549 7.1222e+09  391 27273 7.1515e+09 7.1206e+09  0.43%   210 6282s
  1548  1573 7.1222e+09  400 27238 7.1515e+09 7.1206e+09  0.43%   211 6372s
  1572  1602 7.1222e+09  406 27116 7.1515e+09 7.1206e+09  0.43%   213 6468s
  1601  1614 7.1222e+09  411 27063 7.1515e+09 7.1206e+09  0.43%   214 6574s
  1613  1626 7.1222e+09  416 26976 7.1515e+09 7.1206e+09  0.43%   218 6691s
  1625  1636 7.1222e+09  421 26946 7.1515e+09 7.1206e+09  0.43%   222 6828s
  1635  1644 7.1222e+09  424 26945 7.1515e+09 7.1206e+09  0.43%   226 6935s
  1643  1651 7.1222e+09  427 26934 7.1515e+09 7.1206e+09  0.43%   230 7089s
  1650  1655 7.1223e+09  428 26867 7.1515e+09 7.1206e+09  0.43%   235 7204s
  1654  1659 7.1223e+09  429 26829 7.1515e+09 7.1206e+09  0.43%   237 7324s
  1658  1665 7.1223e+09  430 26807 7.1515e+09 7.1206e+09  0.43%   240 7419s
  1664  1678 7.1223e+09  432 26659 7.1515e+09 7.1206e+09  0.43%   242 7648s
  1677  1690 7.1225e+09  440 26650 7.1515e+09 7.1206e+09  0.43%   248 7872s
  1689  1714 7.1227e+09  449 26643 7.1515e+09 7.1206e+09  0.43%   254 7949s
  1713  1737 7.1227e+09  462 26628 7.1515e+09 7.1206e+09  0.43%   253 8038s
  1736  1763 7.1227e+09  476 26623 7.1515e+09 7.1206e+09  0.43%   252 8160s
  1762  1787 7.1227e+09  488 26638 7.1515e+09 7.1206e+09  0.43%   251 8234s
  1786  1811 7.1227e+09  501 26625 7.1515e+09 7.1206e+09  0.43%   249 8315s
  1810  1835 7.1227e+09  513 26613 7.1515e+09 7.1206e+09  0.43%   248 8398s
  1834  1859 7.1227e+09  530 26597 7.1515e+09 7.1206e+09  0.43%   247 8493s
  1858  1883 7.1227e+09  542 26603 7.1515e+09 7.1206e+09  0.43%   246 8608s
  1882  1907 7.1227e+09  553 26583 7.1515e+09 7.1206e+09  0.43%   245 8706s
  1906  1930 7.1227e+09  569 26559 7.1515e+09 7.1206e+09  0.43%   245 8783s
  1929  1954 7.1227e+09  584 26584 7.1515e+09 7.1206e+09  0.43%   243 8879s
  1953  1981 7.1227e+09  601 26575 7.1515e+09 7.1206e+09  0.43%   242 9029s
  1980  2009 7.1227e+09  614 26574 7.1515e+09 7.1206e+09  0.43%   243 9105s
  2008  2034 7.1227e+09  630 26570 7.1515e+09 7.1206e+09  0.43%   242 9868s
  2033  2058 7.1227e+09  644 26500 7.1515e+09 7.1206e+09  0.43%   264 9967s
  2058  2084 7.1227e+09  657 26507 7.1515e+09 7.1206e+09  0.43%   263 10085s
  2084  2109 7.1227e+09  671 26481 7.1515e+09 7.1206e+09  0.43%   265 10159s
  2109  2135 7.1227e+09  688 26472 7.1515e+09 7.1206e+09  0.43%   264 10260s
  2135  2161 7.1227e+09  705 26459 7.1515e+09 7.1206e+09  0.43%   264 10340s
  2161  2185 7.1228e+09  720 26431 7.1515e+09 7.1206e+09  0.43%   264 10801s
  2185  2229 7.1228e+09  739 26438 7.1515e+09 7.1206e+09  0.43%   275 10855s
  2229  2273 7.1228e+09  750 26446 7.1515e+09 7.1206e+09  0.43%   270 10912s
  2273  2317 7.1228e+09  766 26422 7.1515e+09 7.1206e+09  0.43%   266 10973s
  2317  2359 7.1228e+09  784 26397 7.1515e+09 7.1206e+09  0.43%   262 11012s
  2361  2403 7.1228e+09  803 26398 7.1515e+09 7.1206e+09  0.43%   258 11074s
  2405  2447 7.1228e+09  818 26393 7.1515e+09 7.1206e+09  0.43%   254 11114s
  2449  2491 7.1228e+09  836 26384 7.1515e+09 7.1206e+09  0.43%   250 11186s
  2493  2535 7.1228e+09  852 26349 7.1515e+09 7.1206e+09  0.43%   247 11254s
  2537  2579 7.1228e+09  868 26352 7.1515e+09 7.1206e+09  0.43%   243 11305s
  2581  2623 7.1228e+09  884 26320 7.1515e+09 7.1206e+09  0.43%   240 11389s
  2625  2667 7.1228e+09  900 26283 7.1515e+09 7.1206e+09  0.43%   237 11432s
  2669  2711 7.1228e+09  917 26286 7.1515e+09 7.1206e+09  0.43%   234 11475s
  2713  2755 7.1228e+09  933 26270 7.1515e+09 7.1206e+09  0.43%   231 11535s
  2757  2799 7.1228e+09  950 26278 7.1515e+09 7.1206e+09  0.43%   228 11605s
  2801  2843 7.1228e+09  965 26303 7.1515e+09 7.1206e+09  0.43%   225 11665s
  2845  2887 7.1228e+09  979 26279 7.1515e+09 7.1206e+09  0.43%   223 11716s
H 2867  2887                    7.151502e+09 7.1206e+09  0.43%   221 11717s
  2889  2931 7.1229e+09  996 26289 7.1515e+09 7.1206e+09  0.43%   220 11779s
  2933  2975 7.1229e+09 1010 26273 7.1515e+09 7.1206e+09  0.43%   218 11831s
  2977  3018 7.1229e+09 1023 26293 7.1515e+09 7.1206e+09  0.43%   215 11913s
  3020  3059 7.1229e+09 1041 26269 7.1515e+09 7.1206e+09  0.43%   213 11996s
H 3059  3059                    7.151502e+09 7.1206e+09  0.43%   211 11996s
  3061  3103 7.1229e+09 1053 26256 7.1515e+09 7.1206e+09  0.43%   211 12060s
  3105  3105 7.1229e+09 1068 26239 7.1515e+09 7.1206e+09  0.43%   209 12245s
  3107  3149 7.1229e+09 1069 26239 7.1515e+09 7.1206e+09  0.43%   209 12292s
  3151  3193 7.1229e+09 1086 26223 7.1515e+09 7.1206e+09  0.43%   206 12325s
  3195  3237 7.1229e+09 1104 26231 7.1515e+09 7.1206e+09  0.43%   204 12365s
  3239  3281 7.1229e+09 1118 26231 7.1515e+09 7.1206e+09  0.43%   202 12427s
  3283  3325 7.1229e+09 1132 26188 7.1515e+09 7.1206e+09  0.43%   200 12476s
  3327  3369 7.1229e+09 1146 26189 7.1515e+09 7.1206e+09  0.43%   198 12521s
  3371  3410 7.1230e+09 1162 26186 7.1515e+09 7.1206e+09  0.43%   196 12563s
  3415  3454 7.1230e+09 1179 26076 7.1515e+09 7.1206e+09  0.43%   194 12611s
  3459  3498 7.1230e+09 1197 26039 7.1515e+09 7.1206e+09  0.43%   192 12659s
  3503  3542 7.1231e+09 1210 25996 7.1515e+09 7.1206e+09  0.43%   190 12703s
  3547  3586 7.1231e+09 1222 25974 7.1515e+09 7.1206e+09  0.43%   188 12751s
  3591  3616 7.1231e+09 1238 25955 7.1515e+09 7.1206e+09  0.43%   186 12809s
  3622  3617 7.1220e+09  200 32378 7.1515e+09 7.1206e+09  0.43%   185 14369s
  3624  3618 7.1217e+09  313 18226 7.1515e+09 7.1206e+09  0.43%   185 14479s
  3625  3619 7.1224e+09  804 17883 7.1515e+09 7.1206e+09  0.43%   185 14582s
  3626  3620 7.1228e+09  939 17549 7.1515e+09 7.1206e+09  0.43%   185 14589s
  3627  3620 7.1221e+09  236 16656 7.1515e+09 7.1206e+09  0.43%   185 14596s
  3628  3621 7.1216e+09   64 15626 7.1515e+09 7.1206e+09  0.43%   185 14607s
  3629  3622 7.1220e+09   96 15536 7.1515e+09 7.1206e+09  0.43%   185 14615s
  3630  3622 7.1224e+09  817 15570 7.1515e+09 7.1206e+09  0.43%   185 14622s
  3631  3623 7.1216e+09   65 15494 7.1515e+09 7.1206e+09  0.43%   185 14628s
  3632  3624 7.1228e+09  850 15331 7.1515e+09 7.1206e+09  0.43%   185 14635s
  3633  3624 7.1224e+09  672 16260 7.1515e+09 7.1206e+09  0.43%   185 14645s
  3634  3625 7.1221e+09  241 17214 7.1515e+09 7.1206e+09  0.43%   185 14654s
  3635  3626 7.1212e+09   35 17980 7.1515e+09 7.1206e+09  0.43%   185 14661s
  3636  3626 7.1229e+09 1152 18321 7.1515e+09 7.1206e+09  0.43%   185 14667s
  3637  3627 7.1229e+09 1004 18464 7.1515e+09 7.1206e+09  0.43%   185 14674s
  3638  3628 7.1222e+09  408 18920 7.1515e+09 7.1206e+09  0.43%   185 14680s
  3639  3628 7.1224e+09  466 20086 7.1515e+09 7.1206e+09  0.43%   185 14688s
  3640  3629 7.1220e+09  111 22265 7.1515e+09 7.1206e+09  0.43%   185 14695s
  3641  3630 7.1221e+09  252 24875 7.1515e+09 7.1206e+09  0.43%   185 14703s
  3642  3630 7.1224e+09  737 27914 7.1515e+09 7.1206e+09  0.43%   184 14715s
  3643  3631 7.1228e+09  758 31845 7.1515e+09 7.1206e+09  0.43%   184 14725s
  3644  3632 7.1216e+09   72 32183 7.1515e+09 7.1206e+09  0.43%   184 14733s
  3645  3632 7.1227e+09  480 32224 7.1515e+09 7.1206e+09  0.43%   184 14790s
  3646  3633 7.1216e+09  110 32699 7.1515e+09 7.1206e+09  0.43%   184 14868s
  3647  3634 7.1221e+09  311 32688 7.1515e+09 7.1206e+09  0.43%   184 14879s
  3648  3634 7.1221e+09  326 33278 7.1515e+09 7.1206e+09  0.43%   184 14890s
  3649  3635 7.1224e+09  724 33304 7.1515e+09 7.1206e+09  0.43%   184 14901s
  3650  3636 7.1220e+09  116 32570 7.1515e+09 7.1206e+09  0.43%   184 14915s
  3651  3636 7.1217e+09  344 31486 7.1515e+09 7.1209e+09  0.43%   184 14928s
  3652  3637 7.1216e+09   36 30728 7.1515e+09 7.1216e+09  0.42%   184 14944s
  3653  3638 7.1224e+09  570 30241 7.1515e+09 7.1219e+09  0.41%   184 14962s
  3654  3638 7.1221e+09  283 30618 7.1515e+09 7.1220e+09  0.41%   184 14975s
  3655  3639 7.1220e+09   61 31465 7.1515e+09 7.1220e+09  0.41%   184 14985s
  3656  3640 7.1220e+09  209 32025 7.1515e+09 7.1220e+09  0.41%   184 14997s
  3657  3640 7.1222e+09  382 31960 7.1515e+09 7.1222e+09  0.41%   184 15010s
  3658  3641 7.1226e+09   94 31985 7.1515e+09 7.1226e+09  0.40%   184 15025s
  3659  3642 7.1231e+09  626 32011 7.1515e+09 7.1231e+09  0.40%   184 15039s
  3660  3642 7.1233e+09  471 32119 7.1515e+09 7.1233e+09  0.39%   184 15059s
  3661  3643 7.1233e+09  266 32407 7.1515e+09 7.1233e+09  0.39%   184 15073s
  3662  3644 7.1233e+09  425 32452 7.1515e+09 7.1233e+09  0.39%   183 15126s
H 3662  3461                    7.151121e+09 7.1233e+09  0.39%   183 15217s
  3664  3462 7.1234e+09  341 32931 7.1511e+09 7.1234e+09  0.39%   183 15239s
  3665  3463 7.1234e+09  668 33593 7.1511e+09 7.1234e+09  0.39%   183 15254s
  3666  3463 7.1234e+09 1202 34214 7.1511e+09 7.1234e+09  0.39%   183 15267s
  3667  3464 7.1235e+09  900 34147 7.1511e+09 7.1235e+09  0.39%   183 15291s
  3668  3465 7.1236e+09  914 32383 7.1511e+09 7.1236e+09  0.38%   183 15310s
  3669  3465 7.1243e+09   77 31280 7.1511e+09 7.1243e+09  0.38%   183 15327s
  3670  3466 7.1248e+09   52 30869 7.1511e+09 7.1248e+09  0.37%   183 15345s
  3671  3467 7.1253e+09  430 30104 7.1511e+09 7.1253e+09  0.36%   183 15367s
  3672  3467 7.1258e+09  447 29028 7.1511e+09 7.1258e+09  0.35%   183 15387s
  3673  3468 7.1261e+09  240 29185 7.1511e+09 7.1261e+09  0.35%   183 15405s
  3674  3469 7.1262e+09  225 29276 7.1511e+09 7.1262e+09  0.35%   183 15420s
  3675  3469 7.1262e+09  300 30358 7.1511e+09 7.1262e+09  0.35%   183 15434s
  3676  3470 7.1262e+09 1215 31441 7.1511e+09 7.1262e+09  0.35%   183 15446s
  3677  3471 7.1263e+09  190 32097 7.1511e+09 7.1263e+09  0.35%   183 15463s
  3678  3471 7.1264e+09  470 31773 7.1511e+09 7.1264e+09  0.35%   183 15481s
  3679  3472 7.1268e+09  296 31433 7.1511e+09 7.1268e+09  0.34%   183 15515s
  3680  3473 7.1269e+09  457 31535 7.1511e+09 7.1269e+09  0.34%   183 15534s
  3681  3473 7.1272e+09  348 31418 7.1511e+09 7.1272e+09  0.33%   183 15552s
  3682  3474 7.1275e+09  803 31392 7.1511e+09 7.1275e+09  0.33%   182 15566s
  3683  3475 7.1277e+09  147 31347 7.1511e+09 7.1277e+09  0.33%   182 15579s
  3684  3475 7.1278e+09  831 31752 7.1511e+09 7.1278e+09  0.33%   182 15594s
  3685  3476 7.1279e+09  136 32158 7.1511e+09 7.1279e+09  0.33%   182 15604s
  3686  3477 7.1279e+09  386 32264 7.1511e+09 7.1279e+09  0.33%   182 15656s
  3687  3477 7.1279e+09 1205 32437 7.1511e+09 7.1279e+09  0.32%   182 15733s
  3688  3478 7.1279e+09  341 32417 7.1511e+09 7.1279e+09  0.32%   182 15743s
  3689  3479 7.1279e+09   60 32537 7.1511e+09 7.1279e+09  0.32%   182 15755s
  3690  3479 7.1280e+09  170 32883 7.1511e+09 7.1280e+09  0.32%   182 15770s
  3691  3480 7.1281e+09  728 33073 7.1511e+09 7.1281e+09  0.32%   182 15796s
  3692  3481 7.1281e+09  857 33095 7.1511e+09 7.1281e+09  0.32%   182 15815s
  3693  3481 7.1283e+09  151 32404 7.1511e+09 7.1283e+09  0.32%   182 15837s
  3694  3482 7.1284e+09  646 31732 7.1511e+09 7.1284e+09  0.32%   182 15853s
  3695  3483 7.1286e+09  498 31328 7.1511e+09 7.1286e+09  0.31%   182 15873s
  3696  3483 7.1289e+09  395 32594 7.1511e+09 7.1289e+09  0.31%   182 15892s
  3697  3484 7.1290e+09  426 32853 7.1511e+09 7.1290e+09  0.31%   182 15905s
  3698  3485 7.1292e+09  466 33412 7.1511e+09 7.1292e+09  0.31%   182 15924s
  3699  3485 7.1293e+09  318 33742 7.1511e+09 7.1293e+09  0.30%   182 15944s
  3700  3486 7.1295e+09 1052 33832 7.1511e+09 7.1295e+09  0.30%   182 15955s
  3701  3487 7.1296e+09  404 34101 7.1511e+09 7.1296e+09  0.30%   182 15971s
  3702  3487 7.1297e+09 1193 34212 7.1511e+09 7.1297e+09  0.30%   181 15985s
  3703  3488 7.1297e+09  144 34314 7.1511e+09 7.1297e+09  0.30%   181 16001s
  3704  3489 7.1297e+09  293 34980 7.1511e+09 7.1297e+09  0.30%   181 16019s
  3705  3489 7.1298e+09 1241 35563 7.1511e+09 7.1298e+09  0.30%   181 16038s
  3706  3490 7.1298e+09  530 35987 7.1511e+09 7.1298e+09  0.30%   181 16059s
  3707  3491 7.1298e+09  648 35904 7.1511e+09 7.1298e+09  0.30%   181 16076s
  3708  3491 7.1299e+09  508 35781 7.1511e+09 7.1299e+09  0.30%   181 16101s
  3709  3492 7.1300e+09  661 35852 7.1511e+09 7.1300e+09  0.30%   181 16124s
  3710  3493 7.1301e+09  320 36205 7.1511e+09 7.1301e+09  0.29%   181 16147s
  3711  3493 7.1301e+09  311 36433 7.1511e+09 7.1301e+09  0.29%   181 16166s
  3712  3494 7.1302e+09  880 36560 7.1511e+09 7.1302e+09  0.29%   181 16183s
  3713  3495 7.1303e+09  267 36854 7.1511e+09 7.1303e+09  0.29%   181 16196s
  3714  3495 7.1304e+09  344 36818 7.1511e+09 7.1304e+09  0.29%   181 16219s
  3715  3496 7.1305e+09  258 36868 7.1511e+09 7.1305e+09  0.29%   181 16235s
  3716  3497 7.1306e+09  873 37022 7.1511e+09 7.1306e+09  0.29%   181 16252s
  3717  3497 7.1306e+09  175 37250 7.1511e+09 7.1306e+09  0.29%   181 16275s
  3718  3498 7.1307e+09    3 37418 7.1511e+09 7.1307e+09  0.29%   181 16291s
  3719  3499 7.1308e+09  187 37580 7.1511e+09 7.1308e+09  0.28%   181 16308s
  3720  3499 7.1308e+09  800 37845 7.1511e+09 7.1308e+09  0.28%   181 16328s
  3721  3500 7.1308e+09  399 37999 7.1511e+09 7.1308e+09  0.28%   181 16349s
  3722  3501 7.1308e+09  200 38308 7.1511e+09 7.1308e+09  0.28%   181 16361s
  3723  3501 7.1308e+09  721 38410 7.1511e+09 7.1308e+09  0.28%   180 16431s
  3724  3502 7.1308e+09  313 38884 7.1511e+09 7.1308e+09  0.28%   180 16560s
  3725  3503 7.1309e+09  804 38749 7.1511e+09 7.1309e+09  0.28%   180 16596s
  3726  3503 7.1309e+09  939 38669 7.1511e+09 7.1309e+09  0.28%   180 16622s
  3727  3504 7.1309e+09  236 38712 7.1511e+09 7.1309e+09  0.28%   180 16647s
  3728  3505 7.1309e+09   64 38651 7.1511e+09 7.1309e+09  0.28%   180 16676s
  3729  3505 7.1310e+09   96 38494 7.1511e+09 7.1310e+09  0.28%   180 16720s
  3730  3506 7.1310e+09  817 38414 7.1511e+09 7.1310e+09  0.28%   180 16746s
  3731  3507 7.1311e+09   65 38461 7.1511e+09 7.1311e+09  0.28%   180 16773s
  3732  3507 7.1312e+09  850 38630 7.1511e+09 7.1312e+09  0.28%   180 16804s
  3733  3508 7.1313e+09  672 38519 7.1511e+09 7.1313e+09  0.28%   180 16831s
  3734  3509 7.1314e+09  241 38337 7.1511e+09 7.1314e+09  0.28%   180 16857s
  3735  3509 7.1315e+09   35 38007 7.1511e+09 7.1315e+09  0.27%   180 16883s
  3736  3510 7.1316e+09 1152 37881 7.1511e+09 7.1316e+09  0.27%   180 16907s
  3737  3511 7.1317e+09 1004 37775 7.1511e+09 7.1317e+09  0.27%   180 16931s
  3738  3511 7.1318e+09  408 37466 7.1511e+09 7.1318e+09  0.27%   180 16952s
  3739  3512 7.1318e+09  466 36848 7.1511e+09 7.1318e+09  0.27%   180 16974s
  3740  3513 7.1319e+09  111 36622 7.1511e+09 7.1319e+09  0.27%   180 17000s
  3741  3513 7.1319e+09  252 36139 7.1511e+09 7.1319e+09  0.27%   180 17025s
  3742  3514 7.1319e+09  737 36165 7.1511e+09 7.1319e+09  0.27%   180 17049s
  3743  3515 7.1320e+09  758 36321 7.1511e+09 7.1320e+09  0.27%   180 17082s
  3744  3515 7.1320e+09   72 36668 7.1511e+09 7.1320e+09  0.27%   179 17114s
  3745  3516 7.1320e+09  480 37095 7.1511e+09 7.1320e+09  0.27%   179 17138s
  3746  3517 7.1320e+09  110 37463 7.1511e+09 7.1320e+09  0.27%   179 17169s
  3747  3517 7.1320e+09  311 37571 7.1511e+09 7.1320e+09  0.27%   179 17210s
  3748  3518 7.1320e+09  326 37728 7.1511e+09 7.1320e+09  0.27%   179 17236s
  3749  3519 7.1321e+09  724 38005 7.1511e+09 7.1321e+09  0.27%   179 17266s
  3750  3519 7.1321e+09  116 38185 7.1511e+09 7.1321e+09  0.27%   179 17292s
  3751  3520 7.1321e+09  344 38327 7.1511e+09 7.1321e+09  0.27%   179 17312s
  3752  3521 7.1322e+09   36 38513 7.1511e+09 7.1322e+09  0.26%   179 17338s
  3753  3521 7.1323e+09  570 38636 7.1511e+09 7.1323e+09  0.26%   179 17367s
  3754  3522 7.1324e+09  283 38889 7.1511e+09 7.1324e+09  0.26%   179 17390s
  3755  3523 7.1324e+09   61 38807 7.1511e+09 7.1324e+09  0.26%   179 17420s
  3756  3523 7.1325e+09  209 38905 7.1511e+09 7.1325e+09  0.26%   179 17459s
  3757  3524 7.1325e+09  382 39117 7.1511e+09 7.1325e+09  0.26%   179 17493s
  3758  3525 7.1326e+09   94 39105 7.1511e+09 7.1326e+09  0.26%   179 17520s
  3759  3525 7.1326e+09  626 39179 7.1511e+09 7.1326e+09  0.26%   179 17547s
  3760  3526 7.1326e+09  471 39336 7.1511e+09 7.1326e+09  0.26%   179 17582s
  3761  3527 7.1327e+09  266 39431 7.1511e+09 7.1327e+09  0.26%   179 17606s
  3762  3527 7.1327e+09  425 39510 7.1511e+09 7.1327e+09  0.26%   179 17632s
  3763  3528 7.1327e+09  980 39664 7.1511e+09 7.1327e+09  0.26%   179 17652s
  3764  3529 7.1327e+09  341 39722 7.1511e+09 7.1327e+09  0.26%   178 17673s
  3765  3529 7.1327e+09  668 39932 7.1511e+09 7.1327e+09  0.26%   178 17702s
  3766  3530 7.1327e+09 1202 40096 7.1511e+09 7.1327e+09  0.26%   178 17731s
  3767  3531 7.1328e+09  900 40298 7.1511e+09 7.1328e+09  0.26%   178 17756s
  3768  3531 7.1328e+09  914 40503 7.1511e+09 7.1328e+09  0.26%   178 17843s
